大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
新墨西哥大学-阿尔伯克基	The University of New Mexico, Albuquerque	美国, 北美洲	USNEWS世界大学排名	2017	207	207
北卡罗来纳州立大学-罗利	North Carolina State University, Raleigh	美国, 北美洲	USNEWS世界大学排名	2017	213	213
德克萨斯大学卫生科学中心-休斯顿	The University of Texas Health Science Center At Houston	美国, 北美洲	USNEWS世界大学排名	2017	217	217
俄勒冈州立大学	Oregon State University	美国, 北美洲	USNEWS世界大学排名	2017	218	218
堪萨斯大学-劳伦斯	University of Kansas	美国, 北美洲	USNEWS世界大学排名	2017	222	222
东北大学，波士顿	Northeastern University, Boston	美国, 北美洲	USNEWS世界大学排名	2017	229	229
德克萨斯大学-达拉斯	The University of Texas At Dallas	美国, 北美洲	USNEWS世界大学排名	2017	231	231
叶史瓦大学	Yeshiva University	美国, 北美洲	USNEWS世界大学排名	2017	236	236
科罗拉多州立大学	Colorado State University	美国, 北美洲	USNEWS世界大学排名	2017	240	240
纽约州立大学-布法罗	University At Buffalo, The State University of New York	美国, 北美洲	USNEWS世界大学排名	2017	243	243
佐治亚大学	University of Georgia	美国, 北美洲	USNEWS世界大学排名	2017	245	245
内布拉斯加大学-林肯	University of Nebraska, Lincoln	美国, 北美洲	USNEWS世界大学排名	2017	245	245
弗吉尼亚理工学院	Virginia Polytechnic Institute And State University	美国, 北美洲	USNEWS世界大学排名	2017	249	249
马萨诸塞大学医学院	University of Massachusetts Medical School, Worcester	美国, 北美洲	USNEWS世界大学排名	2017	251	251
俄勒冈大学	University of Oregon	美国, 北美洲	USNEWS世界大学排名	2017	261	261
印第安纳大学-印第安纳波利斯	Indiana University-purdue University, Indianapolis	美国, 北美洲	USNEWS世界大学排名	2017	265	265
特拉华大学	University of Delaware	美国, 北美洲	USNEWS世界大学排名	2017	271	271
南佛罗里达大学	University of South Florida	美国, 北美洲	USNEWS世界大学排名	2017	277	277
乔治城大学	Georgetown University	美国, 北美洲	USNEWS世界大学排名	2017	279	279
布兰迪斯大学	Brandeis University	美国, 北美洲	USNEWS世界大学排名	2017	280	280
乔治华盛顿大学	The George Washington University	美国, 北美洲	USNEWS世界大学排名	2017	283	283
康涅狄格大学-斯道思	University of Connecticut	美国, 北美洲	USNEWS世界大学排名	2017	283	283
韦恩州立大学	Wayne State University	美国, 北美洲	USNEWS世界大学排名	2017	283	283
南卡罗来纳大学-哥伦比亚	University of South Carolina, Columbia	美国, 北美洲	USNEWS世界大学排名	2017	300	300
维克森林大学	Wake Forest University	美国, 北美洲	USNEWS世界大学排名	2017	307	307
