大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
奥斯陆大学	University of Oslo	挪威, 欧洲	计算机科学	2022	151	151-200
特兰托大学	University of Trento	意大利, 欧洲	计算机科学	2022	151	151-200
特文特大学	University of Twente	荷兰, 欧洲	计算机科学	2022	151	151-200
维也纳大学	University of Vienna	奥地利, 欧洲	计算机科学	2022	151	151-200
约克大学，约克	University of York	英国, 欧洲	计算机科学	2022	151	151-200
格勒诺布尔大学	Université Grenoble Alpes	法国, 欧洲	计算机科学	2022	151	151-200
乌普萨拉大学	Uppsala University	瑞典, 欧洲	计算机科学	2022	151	151-200
乌得勒支大学	Utrecht University	荷兰, 欧洲	计算机科学	2022	151	151-200
弗莱堡大学	University of Freiburg	德国, 欧洲	计算机科学	2022	201	201-250
马德里康普顿斯大学	Complutense University of Madrid	西班牙, 欧洲	计算机科学	2022	201	201-250
柏林自由大学	Free University of Berlin	德国, 欧洲	计算机科学	2022	201	201-250
根特大学	Ghent University	比利时, 欧洲	计算机科学	2022	201	201-250
格拉茨技术大学	Graz University of Technology	奥地利, 欧洲	计算机科学	2022	201	201-250
国立里昂应用科学学院	Institut National Des Sciences Appliquées De Lyon，insa Lyon	法国, 欧洲	计算机科学	2022	201	201-250
隆德大学	Lund University	瑞典, 欧洲	计算机科学	2022	201	201-250
雅典大学	National And Kapodistrian University of Athens	希腊, 欧洲	计算机科学	2022	201	201-250
挪威科学技术大学	Norwegian University of Science And Technology, NTNU	挪威, 欧洲	计算机科学	2022	201	201-250
斯德哥尔摩大学	Stockholm University	瑞典, 欧洲	计算机科学	2022	201	201-250
丹麦技术大学	Technical University of Denmark	丹麦, 欧洲	计算机科学	2022	201	201-250
德累斯顿工业大学	Dresden University of Technology	德国, 欧洲	计算机科学	2022	201	201-250
谢菲尔德大学	The University of Sheffield	英国, 欧洲	计算机科学	2022	201	201-250
科克大学学院	University College Cork	爱尔兰, 欧洲	计算机科学	2022	201	201-250
格拉纳达大学	University of Granada	西班牙, 欧洲	计算机科学	2022	201	201-250
格罗宁根大学	University of Groningen	荷兰, 欧洲	计算机科学	2022	201	201-250
利兹大学	University of Leeds	英国, 欧洲	计算机科学	2022	201	201-250
诺丁汉大学	University of Nottingham	英国, 欧洲	计算机科学	2022	201	201-250
华沙大学	University of Warsaw	波兰, 欧洲	计算机科学	2022	201	201-250
帕多瓦大学	University of Padua	意大利, 欧洲	计算机科学	2022	201	201-250
萨尔大学	Saarland University	德国, 欧洲	计算机科学	2022	201	201-250
里昂高等师范学校	Ecole Normale Superieure - Lyon	法国, 欧洲	计算机科学	2022	201	201-250
萨洛尼卡大学	Aristotle University of Thessaloniki	希腊, 欧洲	计算机科学	2022	251	251-300
布鲁内尔大学	Brunel University	英国, 欧洲	计算机科学	2022	251	251-300
